SPACECRAFT DATE/TIME ,   adcs_main ADRW1MTRT,   adcs_main ADRW2MTRT,   adcs_main ADRW3MTRT,   adcs_main ADRW4MTRT
        UTC          ,                     C,                     C,                     C,                     C
  08/29/12 03:36:04.0,   2.6264249485927E+01,   1.6925248359091E+02,   2.5227540258312E+01,   2.6805659519022E+01
  08/29/12 03:41:04.0,   2.6314454957036E+01,   1.6925248359091E+02,   2.5174489038158E+01,   2.6792317634356E+01
  08/29/12 03:46:04.0,   2.6278338531531E+01,   1.6923290940447E+02,   2.5207826603663E+01,   2.6828228584054E+01
  08/29/12 03:51:04.0,   2.6282604889654E+01,   1.6925248359091E+02,   2.5200520147699E+01,   2.6835778099236E+01
  08/29/12 03:56:04.0,   2.6286798444508E+01,   1.6923290940447E+02,   2.5221907367133E+01,   2.6802835906209E+01
  08/29/12 04:01:04.0,   2.6253660086801E+01,   1.6923238037240E+02,   2.5197627855308E+01,   2.6748861761589E+01
  08/29/12 04:06:04.0,   2.6283975708823E+01,   1.6925248359091E+02,   2.5202194437195E+01,   2.6783092737348E+01
  08/29/12 04:11:04.0,   2.6337611039428E+01,   1.6925248359091E+02,   2.5197626998031E+01,   2.6769142527686E+01
  08/29/12 04:16:04.0,   2.6320620583151E+01,   1.6925248359091E+02,   2.5199378309347E+01,   2.6737958017123E+01
  08/29/12 04:21:04.0,   2.6337610222296E+01,   1.6923238037240E+02,   2.5171596227992E+01,   2.6783622112212E+01
  08/29/12 04:26:04.0,   2.6331898497182E+01,   1.6925248359091E+02,   2.5247253252847E+01,   2.6766169003872E+01
  08/29/12 04:31:04.0,   2.6323133512128E+01,   1.6925248359091E+02,   2.5223658416401E+01,   2.6801014440232E+01
  08/29/12 04:36:04.0,   2.6314981122494E+01,   1.6925248359091E+02,   2.5202194968490E+01,   2.6763348768726E+01
  08/29/12 04:41:04.0,   2.6366563318990E+01,   1.6923238037240E+02,   2.5258366311838E+01,   2.6803907136768E+01
  08/29/12 04:46:04.0,   2.6371364792323E+01,   1.6925248359091E+02,   2.5275416031642E+01,   2.6794373812620E+01
  08/29/12 04:51:04.0,   2.6349193621961E+01,   1.6923238037240E+02,   2.5243904998772E+01,   2.6792315224301E+01
  08/29/12 04:56:04.0,   2.6334720848673E+01,   1.6925248359091E+02,   2.5235988085828E+01,   2.6768984544615E+01
  08/29/12 05:01:04.0,   2.6389726633753E+01,   1.6925248359091E+02,   2.5281504563925E+01,   2.6774931908668E+01
  08/29/12 05:06:04.0,   2.6399556618171E+01,   1.6925248359091E+02,   2.5286680964107E+01,   2.6805657203423E+01
  08/29/12 05:11:04.0,   2.6386830239714E+01,   1.6925248359091E+02,   2.5295966532580E+01,   2.6818396503350E+01
  08/29/12 05:16:04.0,   2.6413648638365E+01,   1.6925248359091E+02,   2.5281049670802E+01,   2.6780279084756E+01
  08/29/12 05:21:04.0,   2.6433154287864E+01,   1.6925248359091E+02,   2.5301751939126E+01,   2.6722789301312E+01
  08/29/12 05:26:04.0,   2.6402373000510E+01,   1.6925248359091E+02,   2.5264151104393E+01,   2.6749237934881E+01
  08/29/12 05:31:04.0,   2.6436050613837E+01,   1.6925248359091E+02,   2.5301751041377E+01,   2.6743066005003E+01
  08/29/12 05:36:04.0,   2.6410828598383E+01,   1.6925248359091E+02,   2.5261334404918E+01,   2.6791552547009E+01
  08/29/12 05:41:04.0,   2.6418681606504E+01,   1.6925248359091E+02,   2.5287290054217E+01,   2.6719886034998E+01
  08/29/12 05:46:04.0,   2.6450298551167E+01,   1.6925248359091E+02,   2.5255702513164E+01,   2.6771802979999E+01
  08/29/12 05:51:04.0,   2.6415787261520E+01,   1.6925248359091E+02,   2.5269935909785E+01,   2.6725679121803E+01
  08/29/12 05:56:04.0,   2.6430568795985E+01,   1.6925248359091E+02,   2.5252885935103E+01,   2.6735141224057E+01
  08/29/12 06:01:04.0,   2.6424468811494E+01,   1.6925248359091E+02,   2.5255474102070E+01,   2.6754647412649E+01
  08/29/12 06:06:04.0,   2.6422105166917E+01,   1.6925248359091E+02,   2.5283864147452E+01,   2.6740777419698E+01
  08/29/12 06:11:04.0,   2.6430259055112E+01,   1.6925248359091E+02,   2.5264151560526E+01,   2.6751755905523E+01
  08/29/12 06:16:04.0,   2.6458760866293E+01,   1.6925248359091E+02,   2.5261335395860E+01,   2.6737950070963E+01
  08/29/12 06:21:04.0,   2.6453425596621E+01,   1.6925248359091E+02,   2.5287290902684E+01,   2.6743063821048E+01
  08/29/12 06:26:04.0,   2.6461581521190E+01,   1.6925248359091E+02,   2.5272599931696E+01,   2.6737957279998E+01
  08/29/12 06:31:04.0,   2.6470800254477E+01,   1.6925248359091E+02,   2.5310429114221E+01,   2.6745962959386E+01
  08/29/12 06:36:04.0,   2.6447481853089E+01,   1.6925248359091E+02,   2.5354272882568E+01,   2.6737952260082E+01
  08/29/12 06:41:04.0,   2.6508443282405E+01,   1.6925248359091E+02,   2.5293074685320E+01,   2.6743063194484E+01
  08/29/12 06:46:04.0,   2.6501054147891E+01,   1.6925248359091E+02,   2.5303578816884E+01,   2.6732315001166E+01
  08/29/12 06:51:04.0,   2.6517136917570E+01,   1.6925248359091E+02,   2.5324892182472E+01,   2.6728579805523E+01
  08/29/12 06:56:04.0,   2.6529250074712E+01,   1.6925248359091E+02,   2.5312027245504E+01,   2.6718212280341E+01
  08/29/12 07:01:04.0,   2.6482380143897E+01,   1.6925248359091E+02,   2.5321998784562E+01,   2.6711199733330E+01
  08/29/12 07:06:04.0,   2.6517971894898E+01,   1.6925248359091E+02,   2.5328926776007E+01,   2.6760521903587E+01
  08/29/12 07:11:04.0,   2.6520030272980E+01,   1.6925248359091E+02,   2.5321999927154E+01,   2.6754649887032E+01
