SPACECRAFT DATE/TIME ,   adcs_main ADRW1TRQF,   adcs_main ADRW2TRQF,   adcs_main ADRW3TRQF,   adcs_main ADRW4TRQF
        UTC          ,                    DN,                    DN,                    DN,                    DN
  08/29/12 15:11:04.0,   6.9160951718100E-03,   0.0000000000000E+00,  -6.1306971076288E-03,   2.9027573886867E-03
  08/29/12 15:16:04.0,   6.9265971211968E-03,   0.0000000000000E+00,  -6.1416707404361E-03,   2.9000761805455E-03
  08/29/12 15:21:04.0,   6.9372227513476E-03,   0.0000000000000E+00,  -6.1564178107993E-03,   2.9000015990613E-03
  08/29/12 15:26:04.0,   6.9501823997377E-03,   0.0000000000000E+00,  -6.1643128283322E-03,   2.8972458094358E-03
  08/29/12 15:31:04.0,   6.9629435035351E-03,   0.0000000000000E+00,  -6.1793828407597E-03,   2.8963272251483E-03
  08/29/12 15:36:04.0,   6.9718812592328E-03,   0.0000000000000E+00,  -6.1916721154105E-03,   2.8944155578879E-03
  08/29/12 15:41:04.0,   6.9840713281577E-03,   0.0000000000000E+00,  -6.2005104448058E-03,   2.8926528573624E-03
  08/29/12 15:46:04.0,   6.9982970662012E-03,   0.0000000000000E+00,  -6.2180877965246E-03,   2.8925287235226E-03
  08/29/12 15:51:04.0,   7.0051989076953E-03,   0.0000000000000E+00,  -6.2234752051728E-03,   2.8889784957037E-03
  08/29/12 15:56:04.0,   7.0181088270368E-03,   0.0000000000000E+00,  -6.2416732260907E-03,   2.8915853063400E-03
  08/29/12 16:01:04.0,   7.0235707159889E-03,   0.0000000000000E+00,  -6.2537886888573E-03,   2.8917342669478E-03
  08/29/12 16:06:04.0,   7.0407508394203E-03,   0.0000000000000E+00,  -6.2652586556568E-03,   2.8925287235226E-03
  08/29/12 16:11:04.0,   7.0511284284294E-03,   0.0000000000000E+00,  -6.2785906300537E-03,   2.8816297723863E-03
  08/29/12 16:16:04.0,   7.0635320971141E-03,   0.0000000000000E+00,  -6.2908551127121E-03,   2.8803208213602E-03
  08/29/12 16:21:04.0,   7.0722560079670E-03,   0.0000000000000E+00,  -6.2978812248299E-03,   2.8871413148744E-03
  08/29/12 16:26:04.0,   7.0860348641872E-03,   0.0000000000000E+00,  -6.3114864625842E-03,   2.8840379688788E-03
  08/29/12 16:31:04.0,   7.0961394935454E-03,   0.0000000000000E+00,  -6.3208462547903E-03,   2.8779554107275E-03
  08/29/12 16:36:04.0,   7.1096206083894E-03,   0.0000000000000E+00,  -6.3388456615645E-03,   2.8783774657829E-03
  08/29/12 16:41:04.0,   7.1200231629375E-03,   0.0000000000000E+00,  -6.3511597384748E-03,   2.8724438682395E-03
  08/29/12 16:46:04.0,   7.1303760507018E-03,   0.0000000000000E+00,  -6.3596009528516E-03,   2.8783775098320E-03
  08/29/12 16:51:04.0,   7.1457437068028E-03,   0.0000000000000E+00,  -6.3759616796712E-03,   2.8733624586541E-03
  08/29/12 16:56:04.0,   7.1539613669990E-03,   0.0000000000000E+00,  -6.3850731035141E-03,   2.8708301283218E-03
  08/29/12 17:01:04.0,   7.1650341055111E-03,   0.0000000000000E+00,  -6.3998451897580E-03,   2.8733624586541E-03
  08/29/12 17:06:04.0,   7.1766033793825E-03,   0.0000000000000E+00,  -6.4096022397280E-03,   2.8689432939565E-03
  08/29/12 17:11:04.0,   7.1898360467075E-03,   0.0000000000000E+00,  -6.4218916415580E-03,   2.8715252778248E-03
  08/29/12 17:16:04.0,   7.1983020752668E-03,   0.0000000000000E+00,  -6.4322444283076E-03,   2.8689432939565E-03
  08/29/12 17:21:04.0,   7.2071515391336E-03,   0.0000000000000E+00,  -6.4447325360226E-03,   2.8687145891844E-03
  08/29/12 17:26:04.0,   7.2237746790051E-03,   0.0000000000000E+00,  -6.4577166922390E-03,   2.8642262080433E-03
